2001-02-20, 24.6900
2001-02-21, 25.7500
2001-02-22, 26.7600
2001-02-23, 27.2100
2001-02-26, 25.4300
2001-02-27, 26.4900
2001-02-28, 28.3500
2001-03-01, 28.0800
2001-03-02, 27.4300
2001-03-05, 27.1200
2001-03-06, 25.8900
2001-03-07, 24.1200
2001-03-08, 24.2900
2001-03-09, 25.6200
2001-03-12, 30.3200
2001-03-13, 27.5500
2001-03-14, 29.6100
2001-03-15, 28.5600
2001-03-16, 29.9100
2001-03-19, 29.7800
2001-03-20, 30.9600
2001-03-21, 31.9300
2001-03-22, 32.8400
2001-03-23, 30.4500
2001-03-26, 29.0400
2001-03-27, 27.0400
2001-03-28, 28.5800
2001-03-29, 29.1700
2001-03-30, 28.6400
2001-04-02, 31.2100
2001-04-03, 34.7200
2001-04-04, 34.0700
2001-04-05, 29.9400
2001-04-06, 31.6900
2001-04-09, 31.9100
2001-04-10, 29.4400
2001-04-11, 28.4600
2001-04-12, 26.1200
2001-04-16, 26.3300
2001-04-17, 25.6100
2001-04-18, 24.1300
2001-04-19, 24.1600
2001-04-20, 25.3800
2001-04-23, 28.1600
2001-04-24, 28.4900
2001-04-25, 27.4000
2001-04-26, 25.9600
2001-04-27, 24.0200
2001-04-30, 25.4800
2001-05-01, 24.2000
2001-05-02, 24.2300
2001-05-03, 25.7800
2001-05-04, 23.9100
2001-05-07, 24.8600
2001-05-08, 24.4400
2001-05-09, 24.3500
2001-05-10, 24.0000
2001-05-11, 23.5400
2001-05-14, 24.2600
2001-05-15, 23.7100
2001-05-16, 21.8900
2001-05-17, 21.4700
2001-05-18, 21.2300
2001-05-21, 20.7600
2001-05-22, 21.3500
2001-05-23, 22.0800
2001-05-24, 20.5700
2001-05-25, 20.6000
2001-05-29, 22.1400
2001-05-30, 22.7600
2001-05-31, 22.6400
2001-06-01, 21.5900
2001-06-04, 21.3800
2001-06-05, 19.5800
2001-06-06, 20.3900
2001-06-07, 19.6700
2001-06-08, 19.9200
2001-06-11, 20.7000
2001-06-12, 20.7000
2001-06-13, 21.4500
2001-06-14, 23.1200
2001-06-15, 22.8100
2001-06-18, 23.1700
2001-06-19, 22.3400
2001-06-20, 21.7100
2001-06-21, 19.3800
2001-06-22, 20.0200
2001-06-25, 20.6700
2001-06-26, 21.2000
2001-06-27, 20.8800
2001-06-28, 20.0100
2001-06-29, 19.0600
2001-07-02, 18.7600
2001-07-03, 18.9200
2001-07-05, 20.0900
2001-07-06, 21.6300
2001-07-09, 22.4800
2001-07-10, 23.2500
2001-07-11, 24.0100
2001-07-12, 22.0900
2001-07-13, 21.1400
2001-07-16, 22.9100
2001-07-17, 22.6100
2001-07-18, 23.6000
2001-07-19, 22.5100
2001-07-20, 22.3400
2001-07-23, 23.7400
2001-07-24, 25.2400
2001-07-25, 24.0000
2001-07-26, 23.0100
2001-07-27, 22.0000
2001-07-30, 22.6900
2001-07-31, 21.6200
2001-08-01, 20.5600
2001-08-02, 20.0900
2001-08-03, 19.8900
2001-08-06, 21.8900
2001-08-07, 21.0100
2001-08-08, 22.3200
2001-08-09, 21.7500
2001-08-10, 20.5500
2001-08-13, 20.4200
2001-08-14, 20.4800
2001-08-15, 20.9100
2001-08-16, 21.5400
2001-08-17, 23.8400
2001-08-20, 22.8700
2001-08-21, 24.4000
2001-08-22, 22.4400
2001-08-23, 22.2300
2001-08-24, 19.7100
2001-08-27, 20.5600
2001-08-28, 22.0000
2001-08-29, 23.0300
2001-08-30, 25.4100
2001-08-31, 24.9200
2001-09-04, 25.8500
2001-09-05, 26.3500
2001-09-06, 28.6100
2001-09-07, 30.9900
2001-09-10, 31.8400
2001-09-17, 41.7600
2001-09-18, 38.8700
2001-09-19, 40.5600
2001-09-20, 43.7400
2001-09-21, 42.6600
2001-09-24, 37.7500
2001-09-25, 35.8100
2001-09-26, 35.2600
2001-09-27, 34.0000
2001-09-28, 31.9300
2001-10-01, 32.3200
2001-10-02, 31.1800
2001-10-03, 31.3400
2001-10-04, 31.9700
2001-10-05, 33.3900
2001-10-08, 35.1200
2001-10-09, 34.8300
2001-10-10, 31.6000
2001-10-11, 31.5000
2001-10-12, 35.2700
2001-10-15, 35.3100
2001-10-16, 32.8800
2001-10-17, 35.0800
2001-10-18, 34.9500
2001-10-19, 34.1100
2001-10-22, 32.2500
2001-10-23, 32.0000
2001-10-24, 30.9500
2001-10-25, 29.4600
2001-10-26, 28.4200
2001-10-29, 31.6400
2001-10-30, 33.4600
2001-10-31, 33.5600
2001-11-01, 32.3100
2001-11-02, 30.7100
2001-11-05, 30.5000
2001-11-06, 28.8000
2001-11-07, 29.1300
2001-11-08, 28.6200
2001-11-09, 27.4400
2001-11-12, 29.3500
2001-11-13, 26.4700
2001-11-14, 26.5600
2001-11-15, 25.5600
2001-11-16, 25.0700
2001-11-19, 24.4600
2001-11-20, 24.1200
2001-11-21, 24.1900
2001-11-23, 23.2500
2001-11-26, 23.7900
2001-11-27, 24.0000
2001-11-28, 25.9000
2001-11-29, 25.1800
2001-11-30, 23.8400
2001-12-03, 25.7700
2001-12-04, 24.0800
2001-12-05, 23.0200
2001-12-06, 23.7100
2001-12-07, 23.4900
2001-12-10, 25.6200
2001-12-11, 25.3000
2001-12-12, 24.8700
2001-12-13, 25.9100
2001-12-14, 24.6300
2001-12-17, 24.2600
2001-12-18, 23.2900
2001-12-19, 22.5800
2001-12-20, 23.6700
2001-12-21, 22.5000
2001-12-24, 22.6200
2001-12-26, 22.2900
2001-12-27, 21.5900
2001-12-28, 21.4000
2001-12-31, 23.8000
2002-01-02, 22.7100
2002-01-03, 21.3400
2002-01-04, 20.4500
2002-01-07, 21.9400
2002-01-08, 21.8300
2002-01-09, 22.1300
2002-01-10, 22.3600
2002-01-11, 22.6000
2002-01-14, 23.5800
2002-01-15, 22.7000
2002-01-16, 23.4500
2002-01-17, 22.2500
2002-01-18, 22.5200
2002-01-22, 23.6100
2002-01-23, 21.8800
2002-01-24, 21.1500
2002-01-25, 21.0100
2002-01-28, 21.1400
2002-01-29, 24.3500
2002-01-30, 23.2200
2002-01-31, 21.0900
2002-02-01, 21.1200
2002-02-04, 24.8700
2002-02-05, 25.4500
2002-02-06, 26.0900
2002-02-07, 25.1100
2002-02-08, 23.2600
2002-02-11, 21.7800
2002-02-12, 21.6200
2002-02-13, 20.8500
2002-02-14, 21.7700
2002-02-15, 22.3700
2002-02-19, 24.4300
2002-02-20, 22.6600
2002-02-21, 23.8000
2002-02-22, 22.8600
2002-02-25, 21.8400
2002-02-26, 21.6800
2002-02-27, 21.4900
2002-02-28, 21.5900
2002-03-01, 19.9600
2002-03-04, 20.5000
2002-03-05, 20.3000
2002-03-06, 19.9400
2002-03-07, 20.0400
2002-03-08, 19.2700
2002-03-11, 19.8400
2002-03-12, 19.5900
2002-03-13, 19.4600
2002-03-14, 19.2000
2002-03-15, 18.4200
2002-03-18, 18.9300
2002-03-19, 18.1600
2002-03-20, 18.4600
2002-03-21, 18.1500
2002-03-22, 17.7700
2002-03-25, 18.4800
2002-03-26, 18.1300
2002-03-27, 17.7000
2002-03-28, 17.4000
2002-04-01, 18.7300
2002-04-02, 19.1600
2002-04-03, 20.2000
2002-04-04, 19.7800
2002-04-05, 19.1300
2002-04-08, 19.6100
2002-04-09, 19.4700
2002-04-10, 18.1900
2002-04-11, 20.3000
2002-04-12, 19.4200
2002-04-15, 19.8200
2002-04-16, 18.1100
2002-04-17, 18.4300
2002-04-18, 19.2900
2002-04-19, 18.3000
2002-04-22, 19.7700
2002-04-23, 20.2800
2002-04-24, 20.7700
2002-04-25, 20.9500
2002-04-26, 22.1400
2002-04-29, 24.0500
2002-04-30, 21.9100
2002-05-01, 20.0600
2002-05-02, 20.0700
2002-05-03, 20.1900
2002-05-06, 22.5600
2002-05-07, 21.9400
2002-05-08, 20.3900
2002-05-09, 21.5600
2002-05-10, 22.4100
2002-05-13, 20.7200
2002-05-14, 19.3500
2002-05-15, 19.1900
2002-05-16, 18.5000
2002-05-17, 17.7000
2002-05-20, 19.2400
2002-05-21, 20.0500
2002-05-22, 19.5800
2002-05-23, 18.2300
2002-05-24, 18.9000
2002-05-28, 20.3100
2002-05-29, 20.3900
2002-05-30, 20.6100
2002-05-31, 19.9800
2002-06-03, 23.3700
2002-06-04, 23.8900
2002-06-05, 22.6100
2002-06-06, 24.1600
2002-06-07, 23.5100
2002-06-10, 23.7200
2002-06-11, 24.4500
2002-06-12, 24.1500
2002-06-13, 25.0200
2002-06-14, 25.9600
2002-06-17, 24.6400
2002-06-18, 24.2400
2002-06-19, 26.0600
2002-06-20, 27.4800
2002-06-21, 27.2300
2002-06-24, 26.9800
2002-06-25, 27.8400
2002-06-26, 28.4200
2002-06-27, 26.2900
2002-06-28, 25.4000
2002-07-01, 27.1100
2002-07-02, 28.9600
2002-07-03, 29.4200
2002-07-05, 27.1100
2002-07-08, 28.2500
2002-07-09, 30.2200
2002-07-10, 34.1000
2002-07-11, 33.8500
2002-07-12, 32.9400
2002-07-15, 35.0300
2002-07-16, 36.6500
2002-07-17, 35.4500
2002-07-18, 35.1200
2002-07-19, 38.1700
2002-07-22, 41.8700
2002-07-23, 44.9200
2002-07-24, 39.8600
2002-07-25, 39.2700
2002-07-26, 35.5100
2002-07-29, 31.3300
2002-07-30, 31.9200
2002-07-31, 32.0300
2002-08-01, 36.9500
2002-08-02, 41.2900
2002-08-05, 45.0800
2002-08-06, 42.0300
2002-08-07, 38.7300
2002-08-08, 36.3300
2002-08-09, 35.3300
2002-08-12, 37.0500
2002-08-13, 35.8200
2002-08-14, 32.3600
2002-08-15, 29.4300
2002-08-16, 28.8100
2002-08-19, 28.6100
2002-08-20, 29.5900
2002-08-21, 28.2300
2002-08-22, 27.7500
2002-08-23, 29.3200
2002-08-26, 29.8900
2002-08-27, 30.1100
2002-08-28, 33.3200
2002-08-29, 33.6700
2002-08-30, 32.6400
2002-09-03, 39.9700
2002-09-04, 37.4400
2002-09-05, 38.8600
2002-09-06, 36.3300
2002-09-09, 36.4500
2002-09-10, 35.0800
2002-09-11, 34.8100
2002-09-12, 37.5000
2002-09-13, 35.8200
2002-09-16, 36.7400
2002-09-17, 38.0100
2002-09-18, 37.5200
2002-09-19, 40.6500
2002-09-20, 38.9800
2002-09-23, 39.6800
2002-09-24, 40.5200
2002-09-25, 37.3300
2002-09-26, 34.6000
2002-09-27, 36.9700
2002-09-30, 39.6900
2002-10-01, 34.1200
2002-10-02, 36.8300
2002-10-03, 37.3100
2002-10-04, 39.4600
2002-10-07, 42.6400
2002-10-08, 41.0200
2002-10-09, 42.1300
2002-10-10, 37.5500
2002-10-11, 35.7000
2002-10-14, 36.0400
2002-10-15, 34.0200
2002-10-16, 36.0000
2002-10-17, 34.1000
2002-10-18, 33.5300
2002-10-21, 33.1100
2002-10-22, 34.0900
2002-10-23, 33.2000
2002-10-24, 34.0300
2002-10-25, 30.0000
2002-10-28, 31.0700
2002-10-29, 32.2700
2002-10-30, 31.2300
2002-10-31, 31.1400
2002-11-01, 29.3000
2002-11-04, 30.8200
2002-11-05, 31.2300
2002-11-06, 30.7300
2002-11-07, 31.4200
2002-11-08, 29.4100
2002-11-11, 31.3000
2002-11-12, 30.5800
2002-11-13, 31.2400
2002-11-14, 28.6700
2002-11-15, 26.6500
2002-11-18, 27.6600
2002-11-19, 27.4100
2002-11-20, 25.3200
2002-11-21, 23.8100
2002-11-22, 23.1600
2002-11-25, 24.0700
2002-11-26, 25.9700
2002-11-27, 27.2500
2002-11-29, 27.5000
2002-12-02, 27.4600
2002-12-03, 28.3300
2002-12-04, 28.9200
2002-12-05, 30.1000
2002-12-06, 28.8800
2002-12-09, 30.7800
2002-12-10, 28.7600
2002-12-11, 27.7600
2002-12-12, 27.2900
2002-12-13, 28.1800
2002-12-16, 26.2400
2002-12-17, 26.6600
2002-12-18, 28.2900
2002-12-19, 30.2100
2002-12-20, 26.7100
2002-12-23, 26.2000
2002-12-24, 26.4900
2002-12-26, 27.3700
2002-12-27, 29.5500
2002-12-30, 29.6200
2002-12-31, 28.6200
2003-01-02, 25.3900
2003-01-03, 24.6800
2003-01-06, 24.9100
2003-01-07, 25.1300
2003-01-08, 25.5300
2003-01-09, 24.2500
2003-01-10, 24.3200
2003-01-13, 24.9000
2003-01-14, 24.5700
2003-01-15, 25.5100
2003-01-16, 25.0100
2003-01-17, 25.7000
2003-01-21, 27.5900
2003-01-22, 29.0100
2003-01-23, 27.5300
2003-01-24, 31.5100
2003-01-27, 34.6900
2003-01-28, 31.9300
2003-01-29, 31.2600
2003-01-30, 31.3200
2003-01-31, 31.1700
2003-02-03, 31.0200
2003-02-04, 32.7600
2003-02-05, 33.0400
2003-02-06, 33.3500
2003-02-07, 34.0100
2003-02-10, 33.9900
2003-02-11, 33.6800
2003-02-12, 34.3300
2003-02-13, 33.7000
2003-02-14, 32.6200
2003-02-18, 31.1100
2003-02-19, 31.3100
2003-02-20, 31.1600
2003-02-21, 30.2500
2003-02-24, 31.9800
2003-02-25, 31.7400
2003-02-26, 31.9400
2003-02-27, 30.5300
2003-02-28, 29.6300
2003-03-03, 30.4300
2003-03-04, 31.8300
2003-03-05, 30.3800
2003-03-06, 31.3700
2003-03-07, 31.0800
2003-03-10, 33.3100
2003-03-11, 33.6100
2003-03-12, 33.5100
2003-03-13, 31.7600
2003-03-14, 30.9800
2003-03-17, 31.7500
2003-03-18, 30.4300
2003-03-19, 31.5400
2003-03-20, 30.4400
2003-03-21, 28.6700
2003-03-24, 30.3900
2003-03-25, 28.7500
2003-03-26, 28.2300
2003-03-27, 27.9600
2003-03-28, 27.7500
2003-03-31, 29.1500
2003-04-01, 28.3600
2003-04-02, 28.0200
2003-04-03, 28.2100
2003-04-04, 29.1300
2003-04-07, 28.4500
2003-04-08, 27.1300
2003-04-09, 27.1100
2003-04-10, 25.6000
2003-04-11, 24.4400
2003-04-14, 23.4100
2003-04-15, 22.5600
2003-04-16, 22.5200
2003-04-17, 21.5000
2003-04-21, 21.9500
2003-04-22, 20.7000
2003-04-23, 20.8000
2003-04-24, 20.3300
2003-04-25, 20.8000
2003-04-28, 20.8400
2003-04-29, 20.7600
2003-04-30, 21.2100
2003-05-01, 21.5900
2003-05-02, 20.6300
2003-05-05, 21.1300
2003-05-06, 20.8000
2003-05-07, 21.0000
2003-05-08, 21.2400
2003-05-09, 19.6900
2003-05-12, 19.5200
2003-05-13, 19.9100
2003-05-14, 20.0000
2003-05-15, 19.2400
2003-05-16, 18.4000
2003-05-19, 20.5100
2003-05-20, 21.2900
2003-05-21, 21.2100
2003-05-22, 19.7800
2003-05-23, 19.1700
2003-05-27, 19.9900
2003-05-28, 20.0300
2003-05-29, 20.4300
2003-05-30, 19.4700
2003-06-02, 20.8500
2003-06-03, 20.8400
2003-06-04, 20.6200
2003-06-05, 20.8300
2003-06-06, 21.2500
2003-06-09, 22.1500
2003-06-10, 20.6400
2003-06-11, 20.2100
2003-06-12, 20.4100
2003-06-13, 20.6600
2003-06-16, 20.2200
2003-06-17, 20.0100
2003-06-18, 19.7600
2003-06-19, 19.8000
2003-06-20, 19.1400
2003-06-23, 20.5800
2003-06-24, 20.7500
2003-06-25, 20.8100
2003-06-26, 19.4000
2003-06-27, 19.1600
2003-06-30, 19.5200
2003-07-01, 19.4600
2003-07-02, 19.0300
2003-07-03, 19.3900
2003-07-07, 20.0600
2003-07-08, 19.4800
2003-07-09, 18.9300
2003-07-10, 19.1900
2003-07-11, 18.4700
2003-07-14, 19.5900
2003-07-15, 19.5500
2003-07-16, 19.7600
2003-07-17, 20.2200
2003-07-18, 19.1100
2003-07-21, 19.7800
2003-07-22, 19.1700
2003-07-23, 18.6400
2003-07-24, 18.6000
2003-07-25, 17.7500
2003-07-28, 18.3600
2003-07-29, 18.6700
2003-07-30, 18.8500
2003-07-31, 19.4900
2003-08-01, 20.7500
2003-08-04, 21.2700
2003-08-05, 22.6800
2003-08-06, 21.5000
2003-08-07, 20.2600
2003-08-08, 19.5900
2003-08-11, 19.7500
2003-08-12, 17.9400
2003-08-13, 18.7700
2003-08-14, 18.4700
2003-08-15, 18.2700
2003-08-18, 18.1800
2003-08-19, 17.8600
2003-08-20, 17.8200
2003-08-21, 17.8400
2003-08-22, 18.5500
2003-08-25, 19.5300
2003-08-26, 19.4900
2003-08-27, 19.1300
2003-08-28, 18.4800
2003-08-29, 18.6300
2003-09-02, 19.0200
2003-09-03, 19.4400
2003-09-04, 18.7100
2003-09-05, 18.1700
2003-09-08, 18.2600
2003-09-09, 18.8500
2003-09-10, 20.0100
2003-09-11, 19.2500
2003-09-12, 18.6800
2003-09-15, 19.2800
2003-09-16, 18.0300
2003-09-17, 18.1500
2003-09-18, 17.5700
2003-09-19, 17.5400
2003-09-22, 19.6500
2003-09-23, 19.4700
2003-09-24, 21.2200
2003-09-25, 22.2600
2003-09-26, 22.2300
2003-09-29, 21.6700
2003-09-30, 22.7200
2003-10-01, 21.0700
2003-10-02, 20.8000
2003-10-03, 19.5000
2003-10-06, 19.5100
2003-10-07, 19.4100
2003-10-08, 19.1800
2003-10-09, 18.8200
2003-10-10, 18.4500
2003-10-13, 17.5500
2003-10-14, 17.3700
2003-10-15, 17.6900
2003-10-16, 17.1900
2003-10-17, 17.6200
2003-10-20, 17.0400
2003-10-21, 16.5500
2003-10-22, 17.6700
2003-10-23, 17.6800
2003-10-24, 17.7100
2003-10-27, 18.0500
2003-10-28, 16.8200
2003-10-29, 16.4300
2003-10-30, 16.3300
2003-10-31, 16.1000
2003-11-03, 16.5500
2003-11-04, 16.5500
2003-11-05, 16.8600
2003-11-06, 16.7400
2003-11-07, 16.9300
2003-11-10, 17.6200
2003-11-11, 17.5400
2003-11-12, 16.7500
2003-11-13, 16.4700
2003-11-14, 16.9400
2003-11-17, 18.6000
2003-11-18, 19.1100
2003-11-19, 18.8000
2003-11-20, 19.4800
2003-11-21, 18.9800
2003-11-24, 17.4400
2003-11-25, 16.7100
2003-11-26, 16.2300
2003-11-28, 16.3200
2003-12-01, 16.7700
2003-12-02, 16.2700
2003-12-03, 16.6300
2003-12-04, 16.3000
2003-12-05, 17.0900
2003-12-08, 16.5400
2003-12-09, 17.6300
2003-12-10, 17.8700
2003-12-11, 16.7300
2003-12-12, 16.4100
2003-12-15, 17.2300
2003-12-16, 15.9300
2003-12-17, 15.5800
2003-12-18, 16.1600
2003-12-19, 16.4200
2003-12-22, 16.9400
2003-12-23, 16.4900
2003-12-24, 16.6600
2003-12-26, 17.4500
2003-12-29, 17.0900
2003-12-30, 17.6800
2003-12-31, 18.3100
2004-01-02, 18.2200
2004-01-05, 17.4900
2004-01-06, 16.7300
2004-01-07, 15.5000
2004-01-08, 15.6100
2004-01-09, 16.7500
2004-01-12, 16.8200
2004-01-13, 18.0400
2004-01-14, 16.7500
2004-01-15, 15.5600
2004-01-16, 15.0000
2004-01-20, 15.2100
2004-01-21, 14.3400
2004-01-22, 14.7100
2004-01-23, 14.8400
2004-01-26, 14.5500
2004-01-27, 15.3500
2004-01-28, 16.7800
2004-01-29, 17.1400
2004-01-30, 16.6300
2004-02-02, 17.1100
2004-02-03, 17.3400
2004-02-04, 17.8700
2004-02-05, 17.7100
2004-02-06, 16.0000
2004-02-09, 16.3900
2004-02-10, 15.9400
2004-02-11, 15.3900
2004-02-12, 15.3100
2004-02-13, 15.5800
2004-02-17, 15.4000
2004-02-18, 15.5900
2004-02-19, 15.8000
2004-02-20, 16.0400
2004-02-23, 16.2900
2004-02-24, 15.9000
2004-02-25, 14.9300
2004-02-26, 14.8300
2004-02-27, 14.5500
2004-03-01, 14.4400
2004-03-02, 14.8600
2004-03-03, 14.5500
2004-03-04, 14.4000
2004-03-05, 14.4800
2004-03-08, 15.7900
2004-03-09, 16.6000
2004-03-10, 18.6700
2004-03-11, 20.6700
2004-03-12, 18.3000
2004-03-15, 21.1300
2004-03-16, 20.3400
2004-03-17, 18.1100
2004-03-18, 18.5300
2004-03-19, 19.1500
2004-03-22, 21.5800
2004-03-23, 20.6700
2004-03-24, 19.8100
2004-03-25, 17.8800
2004-03-26, 17.3300
2004-03-29, 16.5000
2004-03-30, 16.2800
2004-03-31, 16.7400
2004-04-01, 16.6500
2004-04-02, 15.6400
2004-04-05, 14.9700
2004-04-06, 15.3200
2004-04-07, 15.7600
2004-04-08, 16.2600
2004-04-12, 15.2800
2004-04-13, 17.2600
2004-04-14, 15.6200
2004-04-15, 15.7400
